id,Action
1,0.960504592
2,0.989379942
3,0.990658402
4,0.97440809
5,0.998238206
6,0.997547329
7,0.963556171
8,0.999299049
9,0.808158875
10,0.974974453
11,0.947606087
12,0.992335141
13,0.947063029
14,0.915629983
15,0.964249373
16,0.978233337
17,0.948630631
18,0.941682458
19,0.996002257
20,0.992192566
21,0.999357641
22,0.998615861
23,0.981682658
24,0.985509753
25,0.962330401
26,0.916069508
27,0.998888552
28,0.906991363
29,0.994504094
30,0.806588411
31,0.985101044
32,0.994758546
33,0.980777323
34,0.99405849
35,0.990490437
36,0.9968431
37,0.98663193
38,0.997430742
39,0.980355978
40,0.938668668
41,0.930455387
42,0.984724164
43,0.997844935
44,0.978843331
45,0.977553129
46,0.984958291
47,0.995496512
48,0.998058856
49,0.999982476
50,0.995459259
51,0.958848715
52,0.993856132
53,0.992474496
54,0.995162547
55,0.975695252
56,0.984946966
57,0.973597646
58,0.993958831
59,0.989524543
60,0.980861843
61,0.997702777
62,0.997089446
63,0.955274165
64,0.995217443
65,0.995998621
66,0.982756734
67,0.983950615
68,0.997559428
69,0.973338723
70,0.692435265
71,0.978631854
72,0.95857209
73,0.992324591
74,0.997282863
75,0.995952487
76,0.998763442
77,0.991690874
78,0.8398785
79,0.783290327
80,0.994124472
81,0.998553574
82,0.974783421
83,0.99711895
84,0.984203219
85,0.983175397
86,0.931935191
87,0.984119713
88,0.982942462
89,0.988892973
90,0.984858513
91,0.972390652
92,0.887832761
93,0.997783721
94,0.979207814
95,0.983296633
96,0.962039232
97,0.337675065
98,0.981683731
99,0.988863707
100,0.991011977
101,0.953856707
102,0.462634802
103,0.995163798
104,0.972853899
105,0.916493297
106,0.995284379
107,0.988607228
108,0.990304947
109,0.99768734
110,0.977057934
111,0.670111358
112,0.991808951
113,0.94197005
114,0.984994113
115,0.959409475
116,0.991334498
117,0.990101934
118,0.990787327
119,0.998749733
120,0.994555831
121,0.995500028
122,0.989623249
123,0.976421058
124,0.972242773
125,0.990021527
126,0.955870986
127,0.878681421
128,0.976023734
129,0.964595199
130,0.974544287
131,0.987543464
132,0.991550922
133,0.992752194
134,0.955803335
135,0.994323611
136,0.98381722
137,0.99332124
138,0.982681096
139,0.802862704
140,0.992293954
141,0.999063671
142,0.994991124
143,0.99830699
144,0.989567816
145,0.995324075
146,0.819356203
147,0.885633707
148,0.902090609
149,0.995223582
150,0.994728267
151,0.978750706
152,0.983946025
153,0.986346304
154,0.94119972
155,0.965721309
156,0.92843008
157,0.966507554
158,0.994476259
159,0.930300832
160,0.974520803
161,0.866649568
162,0.989477336
163,0.982408583
164,0.956343055
165,0.987099588
166,0.997206152
167,0.946626008
168,0.956377745
169,0.999239683
170,0.996745348
171,0.971013844
172,0.987101793
173,0.986113489
174,0.987733007
175,0.986498117
176,0.982205451
177,0.880093932
178,0.996025682
179,0.999010921
180,0.932694018
181,0.492082536
182,0.98755151
183,0.968807221
184,0.914115667
185,0.983978331
186,0.964554191
187,0.994407058
188,0.966443181
189,0.532110989
190,0.977988124
191,0.988999784
192,0.971134663
193,0.9917202
194,0.992129445
195,0.969452977
196,0.996934056
197,0.98810941
198,0.965362132
199,0.988213003
200,0.60969317
201,0.993663192
202,0.966073811
203,0.960571468
204,0.928785324
205,0.994522929
206,0.992957354
207,0.986912847
208,0.960656583
209,0.617831945
210,0.705415666
211,0.976544142
212,0.993012607
213,0.997462869
214,0.968484819
215,0.996505499
216,0.958116412
217,0.989323437
218,0.996806026
219,0.987115145
220,0.962424099
221,0.691124558
222,0.99897027
223,0.999034047
224,0.943826914
225,0.991902411
226,0.774901748
227,0.890542805
228,0.991739392
229,0.992115676
230,0.996784687
231,0.986217797
232,0.709528029
233,0.959299505
234,0.576325417
235,0.989879966
236,0.940392196
237,0.978274643
238,0.973406971
239,0.883149505
240,0.995951414
241,0.986249924
242,0.74446106
243,0.249888465
244,0.987086415
245,0.995324493
246,0.998625636
247,0.983268857
248,0.983579457
249,0.994638264
250,0.996679425
251,0.996122062
252,0.835618377
253,0.99540627
254,0.997370243
255,0.998304606
256,0.995745361
257,0.981823742
258,0.966545761
259,0.968985677
260,0.994823456
261,0.97593528
262,0.95204097
263,0.995323002
264,0.992979109
265,0.998471916
266,0.951553881
267,0.992980421
268,0.983879983
269,0.98952347
270,0.992842197
271,0.978664517
272,0.959168196
273,0.988517284
274,0.490001023
275,0.990096808
276,0.798408806
277,0.994591892
278,0.994522929
279,0.922859073
280,0.975609422
281,0.997565746
282,0.99488622
283,0.957321167
284,0.980410516
285,0.999159455
286,0.950318217
287,0.996841431
288,0.991761446
289,0.990717232
290,0.996259451
291,0.860776842
292,0.931049109
293,0.994391382
294,0.94486779
295,0.994814575
296,0.460524768
297,0.657346487
298,0.962879956
299,0.835003078
300,0.98551929
301,0.815608442
302,0.992660105
303,0.500124872
304,0.835433424
305,0.963095069
306,0.991723001
307,0.995273292
308,0.999673486
309,0.985430002
310,0.98313117
311,0.996178865
312,0.966485858
313,0.996715784
314,0.977545142
315,0.999305964
316,0.993358791
317,0.989222646
318,0.991606832
319,0.987038255
320,0.993500054
321,0.97508198
322,0.340791017
323,0.994939446
324,0.9982692
325,0.996093452
326,0.87680763
327,0.999344528
328,0.993743956
329,0.976819336
330,0.984234989
331,0.996813595
332,0.983585
333,0.984795928
334,0.966113031
335,0.991514444
336,0.977592528
337,0.997969687
338,0.990208507
339,0.980087936
340,0.970476627
341,0.976269007
342,0.996798635
343,0.905925274
344,0.991634369
345,0.996154845
346,0.955751479
347,0.982758701
348,0.993816674
349,0.98892957
350,0.929270864
351,0.985090494
352,0.999261081
353,0.993310332
354,0.623755872
355,0.988549054
356,0.993743479
357,0.916670263
358,0.995249748
359,0.983878732
360,0.541809082
361,0.978174031
362,0.997359216
363,0.977958143
364,0.871806622
365,0.995686293
366,0.995099604
367,0.989223719
368,0.986664295
369,0.965526462
370,0.991104484
371,0.996265829
372,0.974537373
373,0.889623702
374,0.372228295
375,0.970919788
376,0.99863857
